Dataset,Corruption,Severity,loss,accuracy,f1 score,precision,recall
BTSD,contrast,1,0.9388056272066007,0.851223362273086,0.6433875292285287,0.6461507111131303,0.6733098445637989
BTSD,contrast,2,1.0389179703562677,0.819258089976322,0.5987373372199446,0.5934878350968493,0.634536622888034
BTSD,contrast,3,0.7968644854960333,0.8835832675611681,0.6528294531740132,0.6645598886573304,0.6783458233806872
BTSD,contrast,4,1.9527720757704978,0.6689029202841358,0.4268975608657859,0.41966402021815435,0.4785232892141182
BTSD,contrast,5,0.909018482104379,0.851223362273086,0.6263907896411202,0.625484792029596,0.6702058208940755
BTSD,elastic_transform,1,0.8676883556895493,0.8575374901341752,0.6335913800082398,0.6309645536505339,0.670041027506638
BTSD,elastic_transform,2,0.9484490339644989,0.8291239147592738,0.6199800176970297,0.6153075390050099,0.6612155046144992
BTSD,elastic_transform,3,0.7619463249088368,0.8867403314917127,0.6581067606144265,0.6554165965381237,0.6926626822864462
BTSD,elastic_transform,4,1.0900830762915095,0.8168902920284136,0.6044168670569462,0.5912209304462285,0.6563133936697253
BTSD,elastic_transform,5,0.8211681062345346,0.8729281767955801,0.6361342079132144,0.6494933586488044,0.6574363076084739
BTSD,pixelate,1,2.624964568966848,0.5990528808208366,0.3944981800683733,0.3902134530503897,0.46633007356188755
BTSD,pixelate,2,0.805232048011146,0.8749013417521705,0.6452026595730938,0.6421800868573643,0.6782495707005112
BTSD,pixelate,3,0.8377803279926387,0.8606945540647198,0.6264577666487414,0.6240594487974868,0.6649909123149248
BTSD,pixelate,4,0.9886720273658434,0.8480662983425414,0.6040762379948116,0.6047836695011931,0.6406225528503698
BTSD,pixelate,5,0.878356426554396,0.8555643251775849,0.6412430182903018,0.6324040874867629,0.6820866999039399
