Dataset,Corruption,Severity,loss,accuracy,f1 score,precision,recall
BTSD,motion_blur,2,0.8594916427615316,0.8425414364640884,0.6517163769764248,0.663187309251076,0.6853573389657863
BTSD,motion_blur,3,0.9601174428318087,0.8212312549329124,0.5922379713180371,0.6015290359686982,0.6217547149127539
BTSD,motion_blur,4,1.0783897266673967,0.7955801104972375,0.5770576365635708,0.5745943766327429,0.6281958310072326
BTSD,motion_blur,5,1.1754674183259164,0.760852407261247,0.5594626406527783,0.5660717193615885,0.5991085638605269
BTSD,zoom_blur,1,0.798852966494135,0.845698500394633,0.6259735211169917,0.630610321011376,0.6594053326784456
BTSD,zoom_blur,2,0.8503505759288122,0.8413575374901342,0.6266915635919152,0.6361970467150135,0.6579211610549499
BTSD,zoom_blur,3,0.8746301260348277,0.8358326756116812,0.6296299687047291,0.6308961167365593,0.6654253937243774
BTSD,zoom_blur,4,1.0201882797616058,0.8176795580110497,0.6107893469664559,0.6113671917102067,0.6447417075968099
BTSD,zoom_blur,5,1.0920655702923636,0.7928176795580111,0.5654420115612993,0.5634308895628348,0.6087220631353509
BTSD,snow,1,0.7909661607189074,0.846093133385951,0.6242641245107886,0.6382854104316543,0.6523676318017089
BTSD,snow,2,0.8510754710591112,0.8453038674033149,0.6243117557816124,0.6346321132400298,0.6570322614838354
BTSD,snow,3,0.8145272468805501,0.8445146014206788,0.6262954460664331,0.6240977271422655,0.657495041825972
BTSD,snow,4,1.0594109484033503,0.7971586424625099,0.5745850640672823,0.5740953929507876,0.6188589857091414
BTSD,snow,5,1.7495663907458299,0.6842936069455406,0.46265269784403285,0.4661752643412017,0.5162944202909622
BTSD,fog,1,0.8485501645678315,0.84017363851618,0.6186994618602197,0.6263172443222029,0.6488576141275827
BTSD,fog,2,0.8927284030342253,0.8283346487766378,0.599782969342755,0.5926441434012326,0.6410771230193334
BTSD,fog,3,0.9859713512607324,0.8153117600631413,0.5729867144243301,0.5772755090444398,0.6025701067101313
BTSD,fog,4,1.1007382803858974,0.7770323599052881,0.5551295797564972,0.552594251647164,0.6009993373921223
BTSD,fog,5,1.4804880304795696,0.7115232833464877,0.49135474620974934,0.5099424175163298,0.535418751287419
BTSD,frost,1,0.8060259430447995,0.8468823993685872,0.6337562312293328,0.6423897776010284,0.6680708134325059
BTSD,frost,2,0.837232607410193,0.845698500394633,0.6168782785082233,0.6217639691685293,0.6498696466879126
BTSD,frost,3,0.7839699444943935,0.8559589581689029,0.6133749581465856,0.626201045568455,0.6376837859441756
BTSD,frost,4,0.8507725967133996,0.840962904498816,0.6205928119753165,0.6304386665659544,0.6483754975592397
BTSD,frost,5,0.8875809061122675,0.8338595106550908,0.6147186589937017,0.6184399456860522,0.643783629957663
BTSD,brightness,1,0.8033698439692172,0.8520126282557222,0.6418554822430111,0.6468845351471482,0.672153238637148
BTSD,brightness,2,0.7642833208981328,0.8587213891081295,0.6596754678526903,0.6667920711454557,0.6895218993438686
BTSD,brightness,3,0.819594909943458,0.846093133385951,0.6255658781597845,0.6317854234968255,0.6582075244129061
BTSD,brightness,4,0.8097254584507388,0.8516179952644041,0.6439138686926505,0.6529734476426301,0.6774508201658551
BTSD,brightness,5,0.8150389378900686,0.8480662983425414,0.645345402764096,0.6634831893592468,0.6684827100951223
BTSD,contrast,1,0.8778491498168849,0.8437253354380426,0.6293055403930642,0.6337580304263609,0.6561902441413975
BTSD,contrast,2,0.8841395566288467,0.8366219415943172,0.6312247311305365,0.6419705688456483,0.6587718375774638
BTSD,contrast,3,1.004207462237026,0.8275453827940016,0.5990113019611033,0.6077714025069265,0.6284268961110528
BTSD,contrast,4,1.137379189222557,0.8074191002367798,0.5823516780499056,0.587466251263145,0.6192406573845961
BTSD,contrast,5,1.6605589173399,0.7182320441988951,0.534324349423162,0.5969521085803332,0.5509632127541891
BTSD,elastic_transform,1,0.8870436852619981,0.8370165745856354,0.6236076081370633,0.6287745364284032,0.6547398069151977
BTSD,elastic_transform,2,0.9404982959744304,0.8153117600631413,0.5774348225840489,0.5855802967119019,0.6172796178630802
BTSD,elastic_transform,3,0.9619637395607362,0.8208366219415943,0.5825458639111258,0.5837743011252946,0.6242246354077597
BTSD,elastic_transform,4,0.9394763855832529,0.813733228097869,0.5929973772128417,0.5962946414315229,0.6311580149936364
BTSD,elastic_transform,5,1.0125709789986674,0.818863456985004,0.5958550348386906,0.5980946849402916,0.6331010903626486
BTSD,pixelate,1,0.7907536183178848,0.8535911602209945,0.6275336514569074,0.6589365892107355,0.6467713193820742
BTSD,pixelate,2,0.7985890749033361,0.8429360694554064,0.6095570743972094,0.6150679721349323,0.6391242041069842
BTSD,pixelate,3,0.8624088637172094,0.8389897395422258,0.6091094501059067,0.6114139503820204,0.6456024123762103
BTSD,pixelate,4,0.9642676622169453,0.8287292817679558,0.6238413049608287,0.6315117761933782,0.6643881644427522
BTSD,pixelate,5,1.228519793467533,0.7640094711917916,0.5395278231271657,0.5360789662537646,0.5911398032176138
